                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                    2529                  2.8823320405168656E-001                 -1.5984793771689441E+000                  7.5279768655264077E+000                  2.7067718664532419E+000                  1.8033282568325678E+001                  1.6550424197339640E-016                  9.8056173148977144E-001                  1.9438268510228451E-002 
                                    2530                  2.8820293481328652E-001                 -1.5992384237878550E+000                  7.5279916383323338E+000                  2.7130775109279086E+000                  1.8039675340819503E+001                  7.0488572432301484E-017                  9.8056172073316406E-001                  1.9438279266835834E-002 
                                    2531                  2.8818347601717370E-001                 -1.5997214165631024E+000                  7.5280113923168557E+000                  2.7213641546389700E+000                  1.8048080354181405E+001                  2.4541301650341332E-017                  9.8056170998288050E-001                  1.9438290017119497E-002 
                                    2532                  2.8813672085428443E-001                 -1.6008664249523497E+000                  7.5280330876198329E+000                  2.7302817898707730E+000                  1.8057130316814561E+001                  6.6085291005278759E-018                  9.8056169910827629E-001                  1.9438300891723714E-002 
                                    2533                  2.8811148522807345E-001                 -1.6014755515440664E+000                  7.5280479084725149E+000                  2.7362670700450633E+000                  1.8063207066194650E+001                  2.7998827565102537E-018                  9.8056169384063097E-001                  1.9438306159369034E-002 
                                    2534                  2.8808780360294212E-001                 -1.6020416377313329E+000                  7.5280611264505621E+000                  2.7415345494448289E+000                  1.8068556676593733E+001                  1.2933521846203720E-018                  9.8056168920571463E-001                  1.9438310794285374E-002 
                                    2535                  2.8806807454577016E-001                 -1.6025092226578492E+000                  7.5280778173200895E+000                  2.7480936518283494E+000                  1.8075220032077713E+001                  5.0001297124836381E-019                  9.8056168282407119E-001                  1.9438317175928810E-002 
                                    2536                  2.8803321086940165E-001                 -1.6033267372459239E+000                  7.5280962301465495E+000                  2.7552139924154861E+000                  1.8082455922821911E+001                  1.6711810242512373E-019                  9.8056167691829932E-001                  1.9438323081700681E-002 
                                    2537                  2.8800827928688000E-001                 -1.6039046273144109E+000                  7.5281123313716884E+000                  2.7613438503379362E+000                  1.8088687257929113E+001                  6.4888670948116392E-020                  9.8056167005551276E-001                  1.9438329944487243E-002 
                                    2538                  2.8798118561589930E-001                 -1.6045264017051535E+000                  7.5281294662735174E+000                  2.7677713981563086E+000                  1.8095223230251261E+001                  2.3549316065334263E-020                  9.8056165916661253E-001                  1.9438340833387469E-002 
                                    2539                  2.8795321359648424E-001                 -1.6051616547829148E+000                  7.5281466751455826E+000                  2.7741301257065341E+000                  1.8101691288120254E+001                  8.4429612805838547E-021                  9.8056164679000746E-001                  1.9438353209992543E-002 
                                    2540                  2.8792618749076765E-001                 -1.6057691065330004E+000                  7.5281643577533028E+000                  2.7805660166844559E+000                  1.8108239962483928E+001                  2.9423944619467361E-021                  9.8056163285363629E-001                  1.9438367146363711E-002 
                                    2541                  2.8789699929659529E-001                 -1.6064183156320060E+000                  7.5281809435547968E+000                  2.7865152590862459E+000                  1.8114295366932136E+001                  1.0763888535977959E-021                  9.8056161492359395E-001                  1.9438385076406051E-002 
                                    2542                  2.8787375684568034E-001                 -1.6069302944234556E+000                  7.5281992347229343E+000                  2.7929806733813254E+000                  1.8120878219271251E+001                  3.6315505606530434E-022                  9.8056159853774238E-001                  1.9438401462257615E-002 
                                    2543                  2.8783943369142123E-001                 -1.6076784324755824E+000                  7.5282164566371526E+000                  2.7989796122987363E+000                  1.8126988031342680E+001                  1.2485365012407786E-022                  9.8056158001196048E-001                  1.9438419988039524E-002 
                                    2544                  2.8781990733004048E-001                 -1.6080999073456521E+000                  7.5282303365145706E+000                  2.8037532654083406E+000                  1.8131851215950608E+001                  5.3898809741207327E-023                  9.8056156507106484E-001                  1.9438434928935155E-002 
                                    2545                  2.8779619192227257E-001                 -1.6086078343926935E+000                  7.5282514983697970E+000                  2.8109293894875576E+000                  1.8139164098757476E+001                  1.5276632421260112E-023                  9.8056154144109819E-001                  1.9438458558901806E-002 
                                    2546                  2.8775426767577900E-001                 -1.6094953020190748E+000                  7.5282764341497064E+000                  2.8192325870745973E+000                  1.8147628965434443E+001                  3.3051623987739760E-024                  9.8056151694479998E-001                  1.9438483055200018E-002 
                                    2547                  2.8771943778203651E-001                 -1.6102226775609068E+000                  7.5282971865329165E+000                  2.8260205868483950E+000                  1.8154552115964947E+001                  8.8809615691215238E-025                  9.8056149922032976E-001                  1.9438500779670242E-002 
                                    2548                  2.8769079010997822E-001                 -1.6108143571913207E+000                  7.5283180560187848E+000                  2.8327383776508137E+000                  1.8161406518925105E+001                  2.4522831558393671E-025                  9.8056148468102389E-001                  1.9438515318976113E-002 
                                    2549                  2.8765592643360455E-001                 -1.6115265676910282E+000                  7.5283430523448027E+000                  2.8406460694539049E+000                  1.8169478923618094E+001                  5.3000912266354681E-026                  9.8056147329447640E-001                  1.9438526705523596E-002 
                                    2550                  2.8761518457923724E-001                 -1.6123481836862092E+000                  7.5283707679937448E+000                  2.8492438723750828E+000                  1.8178260657654839E+001                  9.6424731428058551E-027                  9.8056146416973744E-001                  1.9438535830262560E-002 
                                    2551                  2.8757268602799962E-001                 -1.6131932765713819E+000                  7.5284061403602376E+000                  2.8599677857015950E+000                  1.8189220735481637E+001                  1.1285253123802380E-027                  9.8056145611737133E-001                  1.9438543882628667E-002 
                                    2552                  2.8750971520168012E-001                 -1.6144237107860850E+000                  7.5284373772267053E+000                  2.8692173809152015E+000                  1.8198679733521022E+001                  1.2965188997976496E-028                  9.8056144662456035E-001                  1.9438553375439649E-002 
                                    2553                  2.8748052700750809E-001                 -1.6149854904239516E+000                  7.5284597094455705E+000                  2.8757076417464038E+000                  1.8205319977914499E+001                  3.1809299194742743E-029                  9.8056143709993548E-001                  1.9438562900064515E-002 
                                    2554                  2.8744414311268757E-001                 -1.6156783728478585E+000                  7.5284842462113559E+000                  2.8827255088316179E+000                  1.8212502858864173E+001                  6.4504429100566786E-030                  9.8056142500342525E-001                  1.9438574996574753E-002 
                                    2555                  2.8740890782736100E-001                 -1.6163417258066259E+000                  7.5285043016125268E+000                  2.8883763120143517E+000                  1.8218288688478758E+001                  1.7286743772196167E-030                  9.8056141192040680E-001                  1.9438588079593200E-002 
                                    2556                  2.8738593563750364E-001                 -1.6167702313858288E+000                  7.5285306100887883E+000                  2.8956754680113699E+000                  1.8225765127094764E+001                  3.4614241369649214E-031                  9.8056139487949268E-001                  1.9438605120507324E-002 
                                    2557                  2.8733282933977183E-001                 -1.6177490704702420E+000                  7.5285629355208403E+000                  2.9044750570534705E+000                  1.8234782833191030E+001                  3.9816927378293693E-032                  9.8056137049374437E-001                  1.9438629506255634E-002 
                                    2558                  2.8729323609489699E-001                 -1.6184684108382486E+000                  7.5285854560166205E+000                  2.9104984644426222E+000                  1.8240958594367932E+001                  8.6374035866205725E-033                  9.8056135115144771E-001                  1.9438648848552287E-002 
                                    2559                  2.8726864233869370E-001                 -1.6189108542641673E+000                  7.5286096316609212E+000                  2.9168691900724584E+000                  1.8247493471596155E+001                  1.8216571539396581E-033                  9.8056133206902085E-001                  1.9438667930979148E-002 
                                    2560                  2.8722458978637627E-001                 -1.6196951375521738E+000                  7.5286399100263282E+000                  2.9247136911778973E+000                  1.8255544773579960E+001                  2.5519286173338900E-034                  9.8056130373120698E-001                  1.9438696268793021E-002 
                                    2561                  2.8718323984463007E-001                 -1.6204219108222910E+000                  7.5286683514191806E+000                  2.9319499355290985E+000                  1.8262976759725127E+001                  3.6339638355984034E-035                  9.8056127603744114E-001                  1.9438723962558857E-002 
                                    2562                  2.8714486277451640E-001                 -1.6210884868818309E+000                  7.5286908460340589E+000                  2.9375854713419081E+000                  1.8268767973628123E+001                  7.8685140311063230E-036                  9.8056125337573252E-001                  1.9438746624267478E-002 
                                    2563                  2.8712053927937486E-001                 -1.6215070840954739E+000                  7.5287141745377779E+000                  2.9433503460554475E+000                  1.8274694752004720E+001                  1.7215498451480595E-036                  9.8056122978754945E-001                  1.9438770212450551E-002 
                                    2564                  2.8708006768606675E-001                 -1.6221970352455621E+000                  7.5287376402995756E+000                  2.9490704950452988E+000                  1.8280577934767994E+001                  3.3818557736316017E-037                  9.8056120691948423E-001                  1.9438793080515770E-002 
                                    2565                  2.8705574419092317E-001                 -1.6226078303477929E+000                  7.5287594688810708E+000                  2.9543222431531633E+000                  1.8285981235677198E+001                  7.8820623060464959E-038                  9.8056118576067353E-001                  1.9438814239326474E-002 
                                    2566                  2.8702000216611651E-001                 -1.6232062976263619E+000                  7.5287871833444111E+000                  2.9608971961204644E+000                  1.8292748143233933E+001                  1.2515376525868490E-038                  9.8056116263747206E-001                  1.9438837362527939E-002 
                                    2567                  2.8697986839913003E-001                 -1.6238710976999340E+000                  7.5288237155163307E+000                  2.9694098796245547E+000                  1.8301513061610532E+001                  1.2042277076385623E-039                  9.8056113746355622E-001                  1.9438862536443779E-002 
                                    2568                  2.8692054609708356E-001                 -1.6248401266694348E+000                  7.5288558199493067E+000                  2.9767514330567848E+000                  1.8309076007716786E+001                  1.0879861788253523E-040                  9.8056111726986972E-001                  1.9438882730130280E-002 
                                    2569                  2.8689318216504661E-001                 -1.6252817707017231E+000                  7.5288845904810708E+000                  2.9832221169681441E+000                  1.8315745189471539E+001                  1.6377980276209200E-041                  9.8056110195320745E-001                  1.9438898046792552E-002 
                                    2570                  2.8684314958799362E-001                 -1.6260807519881164E+000                  7.5289130325347040E+000                  2.9895220561549389E+000                  1.8322241739822715E+001                  2.1027022642056047E-042                  9.8056108548886545E-001                  1.9438914511134553E-002 
                                    2571                  2.8681718557674585E-001                 -1.6264911167009191E+000                  7.5289389522741441E+000                  2.9951807922450775E+000                  1.8328080097398214E+001                  0.0000000000000000E+000                  9.8056107108292256E-001                  1.9438928917077436E-002 
                                    2572                  2.8677413093068915E-001                 -1.6271653125918588E+000                  7.5289793784583559E+000                  3.0038551098642614E+000                  1.8337035489705581E+001                  0.0000000000000000E+000                  9.8056104833938174E-001                  1.9438951660618264E-002 
                                    2573                  2.8671014950924811E-001                 -1.6281530422242501E+000                  7.5290223425867824E+000                  3.0128794342777678E+000                  1.8346359822071037E+001                  0.0000000000000000E+000                  9.8056102998761041E-001                  1.9438970012389589E-002 
                                    2574                  2.8666132036667069E-001                 -1.6288957791889507E+000                  7.5290499438061014E+000                  3.0185746194998782E+000                  1.8352248444594910E+001                  0.0000000000000000E+000                  9.8056102052034233E-001                  1.9438979479657670E-002 
                                    2575                  2.8663812998864624E-001                 -1.6292452470656060E+000                  7.5290807329633731E+000                  3.0248356103272012E+000                  1.8358725770626105E+001                  0.0000000000000000E+000                  9.8056101086716052E-001                  1.9438989132839479E-002 
                                    2576                  2.8658121655094443E-001                 -1.6300941348377547E+000                  7.5291267653744249E+000                  3.0340235656231163E+000                  1.8368237626739276E+001                  0.0000000000000000E+000                  9.8056099166968413E-001                  1.9439008330315866E-002 
                                    2577                  2.8651922155630721E-001                 -1.6310049780638785E+000                  7.5291754945921028E+000                  3.0435333038700443E+000                  1.8378089758338717E+001                  0.0000000000000000E+000                  9.8056096117017488E-001                  1.9439038829825117E-002 
                                    2578                  2.8645630264222605E-001                 -1.6319150797204032E+000                  7.5292171530455017E+000                  3.0514948068308274E+000                  1.8386342764429465E+001                  0.0000000000000000E+000                  9.8056092762643277E-001                  1.9439072373567234E-002 
                                    2579                  2.8641324799617307E-001                 -1.6325297677845663E+000                  7.5292522729311031E+000                  3.0580902392942422E+000                  1.8393183025917700E+001                  0.0000000000000000E+000                  9.8056089783416234E-001                  1.9439102165837663E-002 
                                    2580                  2.8636742159179068E-001                 -1.6331769818176942E+000                  7.5292840605901166E+000                  3.0639708091480080E+000                  1.8399284920855692E+001                  0.0000000000000000E+000                  9.8056087357013255E-001                  1.9439126429867448E-002 
                                    2581                  2.8633323657239568E-001                 -1.6336551444483984E+000                  7.5293148701307544E+000                  3.0695912634978413E+000                  1.8405119986417816E+001                  0.0000000000000000E+000                  9.8056085288687089E-001                  1.9439147113129107E-002 
                                    2582                  2.8629018192634520E-001                 -1.6342518382756874E+000                  7.5293539825576703E+000                  3.0766170765463174E+000                  1.8412418863209236E+001                  0.0000000000000000E+000                  9.8056083290109430E-001                  1.9439167098905696E-002 
                                    2583                  2.8623567067919997E-001                 -1.6349986427312178E+000                  7.5294000307271300E+000                  3.0847365241967277E+000                  1.8420861284221811E+001                  0.0000000000000000E+000                  9.8056081699487430E-001                  1.9439183005125704E-002 
                                    2584                  2.8617603167914807E-001                 -1.6358048768366220E+000                  7.5294452092052016E+000                  3.0925483450563220E+000                  1.8428991449706626E+001                  0.0000000000000000E+000                  9.8056079942419594E-001                  1.9439200575804061E-002 
                                    2585                  2.8612443077824995E-001                 -1.6364935589473215E+000                  7.5294839499744768E+000                  3.0991296896516651E+000                  1.8435846607199444E+001                  0.0000000000000000E+000                  9.8056077935835573E-001                  1.9439220641644273E-002 
                                    2586                  2.8608119134831211E-001                 -1.6370644452375271E+000                  7.5295164864675881E+000                  3.1045760623226575E+000                  1.8441523349078491E+001                  0.0000000000000000E+000                  9.8056075513667817E-001                  1.9439244863321825E-002 
                                    2587                  2.8604515849002854E-001                 -1.6375359495510955E+000                  7.5295620374339443E+000                  3.1120803013456411E+000                  1.8449350454189460E+001                  0.0000000000000000E+000                  9.8056072091194912E-001                  1.9439279088050876E-002 
                                    2588                  2.8597064438693637E-001                 -1.6384990520221443E+000                  7.5296058088010831E+000                  3.1191647287357585E+000                  1.8456745022244299E+001                  0.0000000000000000E+000                  9.8056068756041426E-001                  1.9439312439585743E-002 
                                    2589                  2.8593978547753579E-001                 -1.6388932976208492E+000                  7.5296427536246462E+000                  3.1250501737723000E+000                  1.8462891463454842E+001                  0.0000000000000000E+000                  9.8056066490162108E-001                  1.9439335098378918E-002 
                                    2590                  2.8588199431636457E-001                 -1.6396245211069094E+000                  7.5296905393700921E+000                  3.1325409198314276E+000                  1.8470717940316383E+001                  0.0000000000000000E+000                  9.8056064743900639E-001                  1.9439352560993606E-002 
                                    2591                  2.8582582001421736E-001                 -1.6403265995527081E+000                  7.5297281818488182E+000                  3.1383484141016487E+000                  1.8476787838433175E+001                  0.0000000000000000E+000                  9.8056063744982691E-001                  1.9439362550173089E-002 
                                    2592                  2.8579274369815061E-001                 -1.6407360724874747E+000                  7.5297626675449694E+000                  3.1435987867733632E+000                  1.8482276693449805E+001                  0.0000000000000000E+000                  9.8056063252679826E-001                  1.9439367473201741E-002 
                                    2593                  2.8574433031932978E-001                 -1.6413302667164462E+000                  7.5298097400322215E+000                  3.1506597313199984E+000                  1.8489661413972570E+001                  0.0000000000000000E+000                  9.8056061873708444E-001                  1.9439381262915556E-002 
                                    2594                  2.8568205814886222E-001                 -1.6420857422623647E+000                  7.5298555270144893E+000                  3.1574124760310824E+000                  1.8496729262060182E+001                  0.0000000000000000E+000                  9.8056059731869205E-001                  1.9439402681307949E-002 
                                    2595                  2.8563734044781164E-001                 -1.6426222690117758E+000                  7.5298928592448666E+000                  3.1628348334061642E+000                  1.8502410094485494E+001                  0.0000000000000000E+000                  9.8056057284479370E-001                  1.9439427155206301E-002 
                                    2596                  2.8559520972120328E-001                 -1.6431232772154194E+000                  7.5299298674243875E+000                  3.1681371073522286E+000                  1.8507971074000022E+001                  0.0000000000000000E+000                  9.8056054425972050E-001                  1.9439455740279499E-002 
                                    2597                  2.8555160072348235E-001                 -1.6436373710088861E+000                  7.5299708770791476E+000                  3.1739288828426671E+000                  1.8514053419501330E+001                  0.0000000000000000E+000                  9.8056051043704817E-001                  1.9439489562951828E-002 
                                    2598                  2.8550060037022029E-001                 -1.6442329125209378E+000                  7.5300319877680035E+000                  3.1824008856156971E+000                  1.8522965705846264E+001                  0.0000000000000000E+000                  9.8056046096424543E-001                  1.9439539035754572E-002 
                                    2599                  2.8541130355603728E-001                 -1.6452612556180972E+000                  7.5300933335827285E+000                  3.1907243379832861E+000                  1.8531738095258401E+001                  0.0000000000000000E+000                  9.8056042213207284E-001                  1.9439577867927160E-002 
                                    2600                  2.8536094994638417E-001                 -1.6458332745494995E+000                  7.5301340398007577E+000                  3.1961507298371687E+000                  1.8537465221402069E+001                  0.0000000000000000E+000                  9.8056040531771704E-001                  1.9439594682282957E-002 
                                    2601                  2.8531906867802415E-001                 -1.6463048364279307E+000                  7.5301678806957124E+000                  3.2006054910729755E+000                  1.8542171274435521E+001                  0.0000000000000000E+000                  9.8056039490318470E-001                  1.9439605096815304E-002 
                                    2602                  2.8528456490641574E-001                 -1.6466905070735707E+000                  7.5302078898556495E+000                  3.2058077314689961E+000                  1.8547671822577989E+001                  0.0000000000000000E+000                  9.8056038701510162E-001                  1.9439612984898380E-002 
                                    2603                  2.8522904196747545E-001                 -1.6473058561473872E+000                  7.5302701241009657E+000                  3.2137647242785525E+000                  1.8556095929383471E+001                  0.0000000000000000E+000                  9.8056036841181760E-001                  1.9439631588182404E-002 
                                    2604                  2.8514522399558356E-001                 -1.6482227672929468E+000                  7.5303422213809990E+000                  3.2227838909809234E+000                  1.8565662008499192E+001                  0.0000000000000000E+000                  9.8056033061668901E-001                  1.9439669383310987E-002 
                                    2605                  2.8506881123802880E-001                 -1.6490464269713552E+000                  7.5304017476986100E+000                  3.2300745823266284E+000                  1.8573409630441407E+001                  0.0000000000000000E+000                  9.8056028698957087E-001                  1.9439713010429127E-002 
                                    2606                  2.8501380569397777E-001                 -1.6496323118818346E+000                  7.5304517378027702E+000                  3.2360915997131694E+000                  1.8579814284631048E+001                  0.0000000000000000E+000                  9.8056024611627990E-001                  1.9439753883720101E-002 
                                    2607                  2.8495896183582603E-001                 -1.6502107585643551E+000                  7.5305123514635275E+000                  3.2432635061262336E+000                  1.8587459462898199E+001                  0.0000000000000000E+000                  9.8056019728263488E-001                  1.9439802717365118E-002 
                                    2608                  2.8488122325387416E-001                 -1.6510211278823788E+000                  7.5305906463302819E+000                  3.2523377520519179E+000                  1.8597146877654566E+001                  0.0000000000000000E+000                  9.8056014545072390E-001                  1.9439854549276103E-002 
                                    2609                  2.8478880359196473E-001                 -1.6519703671742403E+000                  7.5306659041880089E+000                  3.2608703719210310E+000                  1.8606267278487568E+001                  0.0000000000000000E+000                  9.8056010897828738E-001                  1.9439891021712619E-002 
                                    2610                  2.8471889060769112E-001                 -1.6526785134498001E+000                  7.5307215922644932E+000                  3.2670703520669595E+000                  1.8612899522469402E+001                  0.0000000000000000E+000                  9.8056008463431410E-001                  1.9439915365685900E-002 
                                    2611                  2.8466935004714317E-001                 -1.6531752585911053E+000                  7.5307790999026754E+000                  3.2733740314531516E+000                  1.8619647418597989E+001                  0.0000000000000000E+000                  9.8056005968620519E-001                  1.9439940313794812E-002 
                                    2612                  2.8459600932174617E-001                 -1.6539031237049873E+000                  7.5308441493817115E+000                  3.2803875095596133E+000                  1.8627161687551865E+001                  0.0000000000000000E+000                  9.8056003554851334E-001                  1.9439964451486658E-002 
                                    2613                  2.8453114093764514E-001                 -1.6545395848588809E+000                  7.5309066750118632E+000                  3.2870142720346940E+000                  1.8634268907815198E+001                  0.0000000000000000E+000                  9.8056001330806841E-001                  1.9439986691931588E-002 
                                    2614                  2.8446381492782519E-001                 -1.6551930611312669E+000                  7.5309669955038769E+000                  3.2933039452916071E+000                  1.8641021948357306E+001                  0.0000000000000000E+000                  9.8055998668699718E-001                  1.9440013313002824E-002 
                                    2615                  2.8440424984132162E-001                 -1.6557653136721766E+000                  7.5310534544076502E+000                  3.3021462225319897E+000                  1.8650528485796578E+001                  0.0000000000000000E+000                  9.8055993457868273E-001                  1.9440065421317265E-002 
                                    2616                  2.8428272671696270E-001                 -1.6569161042735636E+000                  7.5311360356724970E+000                  3.3104140416636376E+000                  1.8659430502460712E+001                  0.0000000000000000E+000                  9.8055988655180915E-001                  1.9440113448190854E-002 
                                    2617                  2.8423279811025093E-001                 -1.6573825980881718E+000                  7.5311883018713894E+000                  3.3155581011051147E+000                  1.8664975302470030E+001                  0.0000000000000000E+000                  9.8055986335207823E-001                  1.9440136647921769E-002 
                                    2618                  2.8417459118533078E-001                 -1.6579219046153979E+000                  7.5312597367740208E+000                  3.3224825049686326E+000                  1.8672446321384083E+001                  0.0000000000000000E+000                  9.8055983487411935E-001                  1.9440165125880648E-002 
                                    2619                  2.8408559926456289E-001                 -1.6587372071415365E+000                  7.5313351784482343E+000                  3.3296680204548417E+000                  1.8680207583462163E+001                  0.0000000000000000E+000                  9.8055979570016705E-001                  1.9440204299832953E-002 
                                    2620                  2.8402008413684871E-001                 -1.6593304566431193E+000                  7.5314179594613329E+000                  3.3374049312870997E+000                  1.8688574482322363E+001                  0.0000000000000000E+000                  9.8055974530638779E-001                  1.9440254693612213E-002 
                                    2621                  2.8391679918228913E-001                 -1.6602540286083758E+000                  7.5314954651444435E+000                  3.3445163926374053E+000                  1.8696274604775692E+001                  0.0000000000000000E+000                  9.8055970344998622E-001                  1.9440296550013780E-002 
                                    2622                  2.8386311946264570E-001                 -1.6607285219214838E+000                  7.5315533217652950E+000                  3.3497422045250027E+000                  1.8701939103738400E+001                  0.0000000000000000E+000                  9.8055967824491164E-001                  1.9440321755088363E-002 
                                    2623                  2.8380002962346812E-001                 -1.6612814830183460E+000                  7.5316320814665012E+000                  3.3567465563203962E+000                  1.8709539839776468E+001                  0.0000000000000000E+000                  9.8055964428821674E-001                  1.9440355711783264E-002 
                                    2624                  2.8370479662686343E-001                 -1.6621067324761383E+000                  7.5317134015780942E+000                  3.3638521243065709E+000                  1.8717260327898664E+001                  0.0000000000000000E+000                  9.8055961241045397E-001                  1.9440387589546027E-002 
                                    2625                  2.8363753529140334E-001                 -1.6626829151106883E+000                  7.5318027078142480E+000                  3.3715099087570719E+000                  1.8725591961635388E+001                  0.0000000000000000E+000                  9.8055958960228740E-001                  1.9440410397712604E-002 
                                    2626                  2.8352707148277750E-001                 -1.6636175082827007E+000                  7.5318869869727241E+000                  3.3786056458916263E+000                  1.8733322298921333E+001                  0.0000000000000000E+000                  9.8055957253790593E-001                  1.9440427462094068E-002 
                                    2627                  2.8347093413740615E-001                 -1.6640870405870722E+000                  7.5319472529274556E+000                  3.3836020833809894E+000                  1.8738771471005911E+001                  0.0000000000000000E+000                  9.8055955302889120E-001                  1.9440446971108805E-002 
                                    2628                  2.8340832935593291E-001                 -1.6646064478750093E+000                  7.5320248692027718E+000                  3.3899454106619764E+000                  1.8745696569412839E+001                  0.0000000000000000E+000                  9.8055951486160853E-001                  1.9440485138391472E-002 
                                    2629                  2.8331856134282740E-001                 -1.6653436107234463E+000                  7.5321255845067343E+000                  3.3980286523776280E+000                  1.8754532654334234E+001                  0.0000000000000000E+000                  9.8055944963138131E-001                  1.9440550368618692E-002 
                                    2630                  2.8321162509081388E-001                 -1.6662103514814801E+000                  7.5322142334830211E+000                  3.4050110196358427E+000                  1.8762175892914275E+001                  0.0000000000000000E+000                  9.8055938693807654E-001                  1.9440613061923462E-002 
                                    2631                  2.8314646720520548E-001                 -1.6667325464625817E+000                  7.5322781626980664E+000                  3.4099705568715191E+000                  1.8767610906417168E+001                  0.0000000000000000E+000                  9.8055934914163168E-001                  1.9440650858368325E-002 
                                    2632                  2.8308796294114880E-001                 -1.6671976768685439E+000                  7.5323482392840173E+000                  3.4153361885537143E+000                  1.8773496698333254E+001                  0.0000000000000000E+000                  9.8055932066578144E-001                  1.9440679334218558E-002 
                                    2633                  2.8301134361270319E-001                 -1.6678015745100427E+000                  7.5324322266481047E+000                  3.4216727870086618E+000                  1.8780455387387331E+001                  0.0000000000000000E+000                  9.8055929577663059E-001                  1.9440704223369409E-002 
                                    2634                  2.8292668341383970E-001                 -1.6684620613870116E+000                  7.5325209432998461E+000                  3.4282578618438757E+000                  1.8787696078264325E+001                  0.0000000000000000E+000                  9.8055926089950762E-001                  1.9440739100492377E-002 
                                    2635                  2.8284174594358336E-001                 -1.6691177133560360E+000                  7.5325955354163012E+000                  3.4337112647948071E+000                  1.8793699610171895E+001                  0.0000000000000000E+000                  9.8055921816550429E-001                  1.9440781834495713E-002 
                                    2636                  2.8278472046029057E-001                 -1.6695540561603230E+000                  7.5326692242646054E+000                  3.4390246234720738E+000                  1.8799555364687595E+001                  0.0000000000000000E+000                  9.8055917344471932E-001                  1.9440826555280677E-002 
                                    2637                  2.8270190873738954E-001                 -1.6701823083652521E+000                  7.5327592183394136E+000                  3.4454183425872755E+000                  1.8806610262947046E+001                  0.0000000000000000E+000                  9.8055913370891390E-001                  1.9440866291086101E-002 
                                    2638                  2.8261466067218682E-001                 -1.6708374411520854E+000                  7.5328470527943026E+000                  3.4515602228860480E+000                  1.8813396154059578E+001                  0.0000000000000000E+000                  9.8055911449535194E-001                  1.9440885504648064E-002 
                                    2639                  2.8253665498677760E-001                 -1.6714174179919772E+000                  7.5329199393636008E+000                  3.4565851701975965E+000                  1.8818954469325071E+001                  0.0000000000000000E+000                  9.8055910211814112E-001                  1.9440897881858876E-002 
                                    2640                  2.8247805829892642E-001                 -1.6718495842533119E+000                  7.5330086587106422E+000                  3.4626149107663760E+000                  1.8825631918178388E+001                  0.0000000000000000E+000                  9.8055907196248382E-001                  1.9440928037516181E-002 
                                    2641                  2.8237084669339246E-001                 -1.6726326754970484E+000                  7.5331278637355412E+000                  3.4705748286100317E+000                  1.8834459647821269E+001                  0.0000000000000000E+000                  9.8055900752007863E-001                  1.9440992479921371E-002 
                                    2642                  2.8225642603161710E-001                 -1.6734578150268402E+000                  7.5332399702114925E+000                  3.4779172186588458E+000                  1.8842615381251825E+001                  0.0000000000000000E+000                  9.8055893287556417E-001                  1.9441067124435829E-002 
                                    2643                  2.8216354011475203E-001                 -1.6741198201444116E+000                  7.5333373377784678E+000                  3.4838441011935304E+000                  1.8849587710180039E+001                  0.0000000000000000E+000                  9.8055887226137606E-001                  1.9441127738623942E-002 
                                    2644                  2.8207712386373285E-001                 -1.6747300429187386E+000                  7.5334619091456121E+000                  3.4911006626682264E+000                  1.8858358898707401E+001                  0.0000000000000000E+000                  9.8055882243325176E-001                  1.9441177566748236E-002 
                                    2645                  2.8193506848639405E-001                 -1.6757220090916225E+000                  7.5335725943682625E+000                  3.4974578604510214E+000                  1.8866021892259642E+001                  0.0000000000000000E+000                  9.8055878547895159E-001                  1.9441214521048411E-002 
                                    2646                  2.8187545513676354E-001                 -1.6761342323567507E+000                  7.5336700718216516E+000                  3.5032307411456070E+000                  1.8872666317563699E+001                  0.0000000000000000E+000                  9.8055873576135544E-001                  1.9441264238644562E-002 
                                    2647                  2.8175793827776469E-001                 -1.6769395034256405E+000                  7.5338047266488690E+000                  3.5113588367337893E+000                  1.8881697918387964E+001                  0.0000000000000000E+000                  9.8055866380287782E-001                  1.9441336197122183E-002 
                                    2648                  2.8163200962747875E-001                 -1.6777912764343943E+000                  7.5339083766567088E+000                  3.5175049271959256E+000                  1.8888537148831233E+001                  0.0000000000000000E+000                  9.8055862784989811E-001                  1.9441372150101888E-002 
                                    2649                  2.8157157368595948E-001                 -1.6781960702439984E+000                  7.5340087439200412E+000                  3.5233641500451953E+000                  1.8895065270552774E+001                  0.0000000000000000E+000                  9.8055859482959185E-001                  1.9441405170408155E-002 
                                    2650                  2.8145199751989686E-001                 -1.6789895227556235E+000                  7.5341325469382401E+000                  3.5304753798794661E+000                  1.8902999002390246E+001                  0.0000000000000000E+000                  9.8055853107929547E-001                  1.9441468920704530E-002 
