                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                    3068                  3.7985473922928348E-001                 -1.8851581604054302E+000                  7.8931342797665467E+000                  4.8882057261162268E+000                  2.0799025617673419E+001                  0.0000000000000000E+000                  9.8059151960321811E-001                  1.9408480396781891E-002 
                                    3069                  3.7943789063387978E-001                 -1.8856564214032550E+000                  7.8934005028594951E+000                  4.8899945897883041E+000                  2.0801575110140533E+001                  0.0000000000000000E+000                  9.8059144303952561E-001                  1.9408556960474388E-002 
                                    3070                  3.7922946633617777E-001                 -1.8859051688935851E+000                  7.8935773443073067E+000                  4.8911831874918237E+000                  2.0803269437329103E+001                  0.0000000000000000E+000                  9.8059139195877199E-001                  1.9408608041228015E-002 
                                    3071                  3.7902104203847575E-001                 -1.8861536629310511E+000                  7.8938416502884454E+000                  4.8929601647136609E+000                  2.0805802987346265E+001                  0.0000000000000000E+000                  9.8059131513319397E-001                  1.9408684866806025E-002 
                                    3072                  3.7860419344307233E-001                 -1.8866498962517733E+000                  7.8941204231020752E+000                  4.8948423383147741E+000                  2.0808486698176182E+001                  0.0000000000000000E+000                  9.8059123328440145E-001                  1.9408766715598547E-002 
                                    3073                  3.7835702761754297E-001                 -1.8869436605160195E+000                  7.8943270817358284E+000                  4.8962386042977819E+000                  2.0810477971548380E+001                  0.0000000000000000E+000                  9.8059117225011672E-001                  1.9408827749883284E-002 
                                    3074                  3.7810986179201361E-001                 -1.8872370762969350E+000                  7.8945328856607597E+000                  4.8976311612898327E+000                  2.0812464212783404E+001                  0.0000000000000000E+000                  9.8059111110710417E-001                  1.9408888892895826E-002 
                                    3075                  3.7786269596648453E-001                 -1.8875301458075511E+000                  7.8947378394237449E+000                  4.8990200307935279E+000                  2.0814445450324150E+001                  0.0000000000000000E+000                  9.8059104969620481E-001                  1.9408950303795192E-002 
                                    3076                  3.7761553014095550E-001                 -1.8878228712440042E+000                  7.8949534389386713E+000                  4.9004830376128465E+000                  2.0816532737540001E+001                  0.0000000000000000E+000                  9.8059098448107740E-001                  1.9409015518922601E-002 
                                    3077                  3.7734052627921005E-001                 -1.8881481643322331E+000                  7.8951794945509075E+000                  4.9020197446979186E+000                  2.0818725462051283E+001                  0.0000000000000000E+000                  9.8059091577630841E-001                  1.9409084223691586E-002 
                                    3078                  3.7706552241746455E-001                 -1.8884730371517200E+000                  7.8954057923378276E+000                  4.9035606441723756E+000                  2.0820924483572796E+001                  0.0000000000000000E+000                  9.8059084632428917E-001                  1.9409153675710833E-002 
                                    3079                  3.7678739628678048E-001                 -1.8888011739922665E+000                  7.8956323155831969E+000                  4.9051057108794121E+000                  2.0823129764888392E+001                  0.0000000000000000E+000                  9.8059077613922407E-001                  1.9409223860775926E-002 
                                    3080                  3.7650927015609659E-001                 -1.8891288870155294E+000                  7.8958577927966784E+000                  4.9066462519546743E+000                  2.0825328900193714E+001                  0.0000000000000000E+000                  9.8059070562584993E-001                  1.9409294374150066E-002 
                                    3081                  3.7623114402541280E-001                 -1.8894561792246978E+000                  7.8960822301630520E+000                  4.9081822963749024E+000                  2.0827521927858776E+001                  0.0000000000000000E+000                  9.8059063470892227E-001                  1.9409365291077729E-002 
                                    3082                  3.7595301789472885E-001                 -1.8897830535977393E+000                  7.8963412410760041E+000                  4.9099572836182794E+000                  2.0830056542852144E+001                  0.0000000000000000E+000                  9.8059055186471777E-001                  1.9409448135282226E-002 
                                    3083                  3.7558620697756023E-001                 -1.8902135230055268E+000                  7.8966340947093006E+000                  4.9119695161176251E+000                  2.0832930368810874E+001                  0.0000000000000000E+000                  9.8059045817458290E-001                  1.9409541825417098E-002 
                                    3084                  3.7521939606039145E-001                 -1.8906432774696622E+000                  7.8968654163032719E+000                  4.9135636116243315E+000                  2.0835207309093061E+001                  0.0000000000000000E+000                  9.8059038395784182E-001                  1.9409616042158184E-002 
                                    3085                  3.7500324013961439E-001                 -1.8908961928807153E+000                  7.8970363345243735E+000                  4.9147422389629503E+000                  2.0836891092350022E+001                  0.0000000000000000E+000                  9.8059032838244709E-001                  1.9409671617552915E-002 
                                    3086                  3.7478708421883727E-001                 -1.8911488636748701E+000                  7.8972917737461872E+000                  4.9165043940058686E+000                  2.0839408981187290E+001                  0.0000000000000000E+000                  9.8059024429086972E-001                  1.9409755709130283E-002 
                                    3087                  3.7435477237728476E-001                 -1.8916534769218267E+000                  7.8975841522915777E+000                  4.9185297630106461E+000                  2.0842303221030004E+001                  0.0000000000000000E+000                  9.8059014621445406E-001                  1.9409853785545939E-002 
                                    3088                  3.7403964582133542E-001                 -1.8920206991880955E+000                  7.8978294029112446E+000                  4.9202311262462457E+000                  2.0844734946354816E+001                  0.0000000000000000E+000                  9.8059006359870504E-001                  1.9409936401294958E-002 
                                    3089                  3.7372451926538619E-001                 -1.8923874140823134E+000                  7.8980124037050308E+000                  4.9215040198883582E+000                  2.0846554442895748E+001                  0.0000000000000000E+000                  9.8059000142238162E-001                  1.9409998577618381E-002 
                                    3090                  3.7356695598741180E-001                 -1.8925705824908670E+000                  7.8981340805593732E+000                  4.9223506159545485E+000                  2.0847764747782605E+001                  0.0000000000000000E+000                  9.8058995992102282E-001                  1.9410040078977175E-002 
                                    3091                  3.7340939270943724E-001                 -1.8927536255617639E+000                  7.8983161120701997E+000                  4.9236175275310545E+000                  2.0849576187792326E+001                  0.0000000000000000E+000                  9.8058989752697168E-001                  1.9410102473028323E-002 
                                    3092                  3.7309426615348784E-001                 -1.8931193377409159E+000                  7.8985697744304142E+000                  4.9253874418748067E+000                  2.0852107094706788E+001                  0.0000000000000000E+000                  9.8058980985562216E-001                  1.9410190144377837E-002 
                                    3093                  3.7274732292762452E-001                 -1.8935214011565979E+000                  7.8988341257827326E+000                  4.9272362227335051E+000                  2.0854751192218803E+001                  0.0000000000000000E+000                  9.8058971764970360E-001                  1.9410282350296404E-002 
                                    3094                  3.7240037970176115E-001                 -1.8939228692862262E+000                  7.8990312836018433E+000                  4.9286191274591937E+000                  2.0856729206509634E+001                  0.0000000000000000E+000                  9.8058964808098814E-001                  1.9410351919011859E-002 
                                    3095                  3.7222690808883097E-001                 -1.8941233816928458E+000                  7.8991623406827198E+000                  4.9295387084253948E+000                  2.0858044707916200E+001                  0.0000000000000000E+000                  9.8058960165309594E-001                  1.9410398346904056E-002 
                                    3096                  3.7205343647590072E-001                 -1.8943237472117849E+000                  7.8993583563460188E+000                  4.9309145683412039E+000                  2.0860013225859969E+001                  0.0000000000000000E+000                  9.8058953180133379E-001                  1.9410468198666209E-002 
                                    3097                  3.7170649325003768E-001                 -1.8947240402208296E+000                  7.8995860680506471E+000                  4.9325182100236580E+000                  2.0862307807236427E+001                  0.0000000000000000E+000                  9.8058945000985465E-001                  1.9410549990145354E-002 
                                    3098                  3.7144551226284239E-001                 -1.8950247699862299E+000                  7.8997807452380977E+000                  4.9338909788934204E+000                  2.0864272349373874E+001                  0.0000000000000000E+000                  9.8058937931559176E-001                  1.9410620684408242E-002 
                                    3099                  3.7118453127564688E-001                 -1.8953251737343708E+000                  7.9000714931260738E+000                  4.9359423270025093E+000                  2.0867208633693174E+001                  0.0000000000000000E+000                  9.8058927246567062E-001                  1.9410727534329375E-002 
                                    3100                  3.7066256930125846E-001                 -1.8959250119411981E+000                  7.9003599148838868E+000                  4.9379885885126846E+000                  2.0870137810119303E+001                  0.0000000000000000E+000                  9.8058916431649679E-001                  1.9410835683503214E-002 
                                    3101                  3.7040142255611591E-001                 -1.8962246403917693E+000                  7.9005514444608806E+000                  4.9393481987797960E+000                  2.0872084483303222E+001                  0.0000000000000000E+000                  9.8058909195304322E-001                  1.9410908046956776E-002 
                                    3102                  3.7014027581097325E-001                 -1.8965239508188962E+000                  7.9007421667131164E+000                  4.9407043491423099E+000                  2.0874026440587734E+001                  0.0000000000000000E+000                  9.8058901917468522E-001                  1.9410980825314783E-002 
                                    3103                  3.6987912906583054E-001                 -1.8968229452874183E+000                  7.9009320859233121E+000                  4.9420570590445827E+000                  2.0875963707773973E+001                  0.0000000000000000E+000                  9.8058894586145107E-001                  1.9411054138548933E-002 
                                    3104                  3.6961798232068799E-001                 -1.8971216258472239E+000                  7.9011287741451657E+000                  4.9434602176879032E+000                  2.0877973483794470E+001                  0.0000000000000000E+000                  9.8058886889723451E-001                  1.9411131102765489E-002 
                                    3105                  3.6933593087860156E-001                 -1.8974438654198043E+000                  7.9013321069219629E+000                  4.9449135491601197E+000                  2.0880055380749759E+001                  0.0000000000000000E+000                  9.8058878921661252E-001                  1.9411210783387478E-002 
                                    3106                  3.6905387943651519E-001                 -1.8977657437342192E+000                  7.9015593404753597E+000                  4.9465402092987194E+000                  2.0882385931286908E+001                  0.0000000000000000E+000                  9.8058869943857463E-001                  1.9411300561425371E-002 
                                    3107                  3.6870263273354614E-001                 -1.8981660867654460E+000                  7.9018099893620324E+000                  4.9483390997607275E+000                  2.0884963594500196E+001                  0.0000000000000000E+000                  9.8058859943417032E-001                  1.9411400565829684E-002 
                                    3108                  3.6835138603057710E-001                 -1.8985658782917652E+000                  7.9019969319912731E+000                  4.9496848198789953E+000                  2.0886892095513030E+001                  0.0000000000000000E+000                  9.8058852401756547E-001                  1.9411475982434534E-002 
                                    3109                  3.6817576267909324E-001                 -1.8987655686957527E+000                  7.9021212008586126E+000                  4.9505797484403926E+000                  2.0888174765326756E+001                  0.0000000000000000E+000                  9.8058847360755896E-001                  1.9411526392441036E-002 
                                    3110                  3.6800013932760922E-001                 -1.8989651230158573E+000                  7.9023070669093105E+000                  4.9519188339386897E+000                  2.0890094299467464E+001                  0.0000000000000000E+000                  9.8058839768722794E-001                  1.9411602312772058E-002 
                                    3111                  3.6764889262464034E-001                 -1.8993638258540151E+000                  7.9025035351444055E+000                  4.9533394196203870E+000                  2.0892130764148863E+001                  0.0000000000000000E+000                  9.8058831656809176E-001                  1.9411683431908244E-002 
                                    3112                  3.6744014644095019E-001                 -1.8996005203801960E+000                  7.9026495117416395E+000                  4.9543957406993560E+000                  2.0893645258757967E+001                  0.0000000000000000E+000                  9.8058825597358290E-001                  1.9411744026417099E-002 
                                    3113                  3.6723140025726003E-001                 -1.8998370261247581E+000                  7.9028677291539857E+000                  4.9559756217630175E+000                  2.0895910778949421E+001                  0.0000000000000000E+000                  9.8058816476100596E-001                  1.9411835238994035E-002 
                                    3114                  3.6681390788988089E-001                 -1.9003094753013985E+000                  7.9030757356362153E+000                  4.9574884548199147E+000                  2.0898080235943876E+001                  0.0000000000000000E+000                  9.8058807672409043E-001                  1.9411923275909571E-002 
                                    3115                  3.6663057999114818E-001                 -1.9005167002071395E+000                  7.9032022910902677E+000                  4.9584091203101801E+000                  2.0899400716879548E+001                  0.0000000000000000E+000                  9.8058802277641832E-001                  1.9411977223581678E-002 
                                    3116                  3.6644725209241558E-001                 -1.9007237823955845E+000                  7.9033915569416777E+000                  4.9597866260492163E+000                  2.0901376712879173E+001                  0.0000000000000000E+000                  9.8058794139083139E-001                  1.9412058609168614E-002 
                                    3117                  3.6608059629494721E-001                 -1.9011375212968058E+000                  7.9036424615187846E+000                  4.9616185427646231E+000                  2.0904004817535426E+001                  0.0000000000000000E+000                  9.8058783220968893E-001                  1.9412167790311075E-002 
                                    3118                  3.6571394049747880E-001                 -1.9015506970356666E+000                  7.9038760094561997E+000                  4.9633281988351934E+000                  2.0906457886366145E+001                  0.0000000000000000E+000                  9.8058772904509706E-001                  1.9412270954902944E-002 
                                    3119                  3.6539403609468191E-001                 -1.9019107336517931E+000                  7.9040925477607189E+000                  4.9649164022484582E+000                  2.0908737049293453E+001                  0.0000000000000000E+000                  9.8058763264672111E-001                  1.9412367353278892E-002 
                                    3120                  3.6507413169188491E-001                 -1.9022703487737536E+000                  7.9043079908473057E+000                  4.9664999347482537E+000                  2.0911009829665211E+001                  0.0000000000000000E+000                  9.8058753562718659E-001                  1.9412464372813409E-002 
                                    3121                  3.6475422728908796E-001                 -1.9026295457164872E+000                  7.9045223455955931E+000                  4.9680788268019249E+000                  2.0913276268087685E+001                  0.0000000000000000E+000                  9.8058743788519809E-001                  1.9412562114801912E-002 
                                    3122                  3.6443432288629096E-001                 -1.9029883277675244E+000                  7.9048169859931514E+000                  4.9702515993148202E+000                  2.0916395882584052E+001                  0.0000000000000000E+000                  9.8058730158523832E-001                  1.9412698414761675E-002 
                                    3123                  3.6387023878153435E-001                 -1.9036199639127054E+000                  7.9050806800436106E+000                  4.9722080021657140E+000                  2.0919205005028946E+001                  0.0000000000000000E+000                  9.8058717798751160E-001                  1.9412822012488395E-002 
                                    3124                  3.6363627905843904E-001                 -1.9038815700673299E+000                  7.9052347040789464E+000                  4.9733510235738621E+000                  2.0920846566957987E+001                  0.0000000000000000E+000                  9.8058710514849390E-001                  1.9412894851506102E-002 
                                    3125                  3.6340231933534362E-001                 -1.9041429603452149E+000                  7.9053749149504089E+000                  4.9743933397033242E+000                  2.0922343631952760E+001                  0.0000000000000000E+000                  9.8058703821378024E-001                  1.9412961786219762E-002 
                                    3126                  3.6320875781685391E-001                 -1.9043590536344766E+000                  7.9055014887148376E+000                  4.9753353525123307E+000                  2.0923696763145074E+001                  0.0000000000000000E+000                  9.8058697733053879E-001                  1.9413022669461211E-002 
                                    3127                  3.6301519629836426E-001                 -1.9045750007104929E+000                  7.9056907587291398E+000                  4.9767447329454582E+000                  2.0925721526544088E+001                  0.0000000000000000E+000                  9.8058688529284121E-001                  1.9413114707158785E-002 
                                    3128                  3.6262807326138208E-001                 -1.9050064591127853E+000                  7.9059416073456159E+000                  4.9786189726915682E+000                  2.0928414402487945E+001                  0.0000000000000000E+000                  9.8058676154733493E-001                  1.9413238452665071E-002 
                                    3129                  3.6224095022439984E-001                 -1.9054373409640444E+000                  7.9061909375697628E+000                  4.9804867478145711E+000                  2.0931098433608504E+001                  0.0000000000000000E+000                  9.8058663642222976E-001                  1.9413363577770237E-002 
                                    3130                  3.6185382718741765E-001                 -1.9058676517343442E+000                  7.9063711085435795E+000                  4.9818411046712923E+000                  2.0933044863665081E+001                  0.0000000000000000E+000                  9.8058654417882918E-001                  1.9413455821170822E-002 
                                    3131                  3.6167810588723875E-001                 -1.9060627896002864E+000                  7.9064832905260749E+000                  4.9826846886267813E+000                  2.0934257401347839E+001                  0.0000000000000000E+000                  9.8058648666109027E-001                  1.9413513338909727E-002 
                                    3132                  3.6150238458705997E-001                 -1.9062578114210484E+000                  7.9066510910807217E+000                  4.9839471516618312E+000                  2.0936072255237864E+001                  0.0000000000000000E+000                  9.8058640019415289E-001                  1.9413599805847115E-002 
                                    3133                  3.6115094198670145E-001                 -1.9066475090112605E+000                  7.9068736148147751E+000                  4.9856264907922041E+000                  2.0938486614693009E+001                  0.0000000000000000E+000                  9.8058628397088810E-001                  1.9413716029111905E-002 
                                    3134                  3.6079949938634309E-001                 -1.9070367484044997E+000                  7.9070949219856335E+000                  4.9873006532018236E+000                  2.0940893887159131E+001                  0.0000000000000000E+000                  9.8058616677516319E-001                  1.9413833224836807E-002 
                                    3135                  3.6044805678598468E-001                 -1.9074255335484933E+000                  7.9072494624062166E+000                  4.9884734929589616E+000                  2.0942580449223051E+001                  0.0000000000000000E+000                  9.8058608369881295E-001                  1.9413916301187051E-002 
                                    3136                  3.6030601182596611E-001                 -1.9075825434527818E+000                  7.9073382247338593E+000                  4.9891472352532951E+000                  2.0943549421201109E+001                  0.0000000000000000E+000                  9.8058603581421833E-001                  1.9413964185781674E-002 
                                    3137                  3.6016396686594765E-001                 -1.9077394800480323E+000                  7.9074710675918993E+000                  4.9901559931651542E+000                  2.0945000359380558E+001                  0.0000000000000000E+000                  9.8058596376404217E-001                  1.9414036235957832E-002 
                                    3138                  3.5987987694591372E-001                 -1.9080531343776197E+000                  7.9077355694864018E+000                  4.9921673366151671E+000                  2.0947893822971029E+001                  0.0000000000000000E+000                  9.8058581847384030E-001                  1.9414181526159702E-002 
                                    3139                  3.5931169710584160E-001                 -1.9086795748773517E+000                  7.9079982245622018E+000                  4.9941768251359600E+000                  2.0950784800362964E+001                  0.0000000000000000E+000                  9.8058567134925378E-001                  1.9414328650746215E-002 
                                    3140                  3.5902623368194253E-001                 -1.9089938763063354E+000                  7.9081730984706011E+000                  4.9955158999552651E+000                  2.0952711669849670E+001                  0.0000000000000000E+000                  9.8058557222802567E-001                  1.9414427771974330E-002 
                                    3141                  3.5874077025804363E-001                 -1.9093078908441021E+000                  7.9083472013338332E+000                  4.9968516953213262E+000                  2.0954634045645360E+001                  0.0000000000000000E+000                  9.8058547238005256E-001                  1.9414527619947441E-002 
                                    3142                  3.5845530683414467E-001                 -1.9096216205020016E+000                  7.9085205373474174E+000                  4.9981842291130354E+000                  2.0956551951774760E+001                  0.0000000000000000E+000                  9.8058537173869098E-001                  1.9414628261309019E-002 
                                    3143                  3.5816984341024594E-001                 -1.9099350672778113E+000                  7.9087061620591852E+000                  4.9996138157992913E+000                  2.0958609811647399E+001                  0.0000000000000000E+000                  9.8058526247173428E-001                  1.9414737528265724E-002 
                                    3144                  3.5784119274048953E-001                 -1.9102955871380096E+000                  7.9089038387223143E+000                  5.0011399378038197E+000                  2.0960806897951628E+001                  0.0000000000000000E+000                  9.8058514505977279E-001                  1.9414854940227211E-002 
                                    3145                  3.5751254207073319E-001                 -1.9106557376842590E+000                  7.9090844990938676E+000                  5.0025381529255597E+000                  2.0962820079480519E+001                  0.0000000000000000E+000                  9.8058503637088801E-001                  1.9414963629111992E-002 
                                    3146                  3.5723743342362085E-001                 -1.9109569325982696E+000                  7.9092484394462970E+000                  5.0038091309560295E+000                  2.0964650294670552E+001                  0.0000000000000000E+000                  9.8058493671130154E-001                  1.9415063288698464E-002 
                                    3147                  3.5696232477650847E-001                 -1.9112578725579781E+000                  7.9094116876204170E+000                  5.0050771647686956E+000                  2.0966476472815174E+001                  0.0000000000000000E+000                  9.8058483632985527E-001                  1.9415163670144731E-002 
                                    3148                  3.5668721612939608E-001                 -1.9115585592898763E+000                  7.9095742472265753E+000                  5.0063422695514816E+000                  2.0968298634382332E+001                  0.0000000000000000E+000                  9.8058473520598044E-001                  1.9415264794019560E-002 
                                    3149                  3.5641210748228375E-001                 -1.9118589945095228E+000                  7.9097472338004655E+000                  5.0076909128579201E+000                  2.0970241354272424E+001                  0.0000000000000000E+000                  9.8058462621005549E-001                  1.9415373789944512E-002 
                                    3150                  3.5609922147199491E-001                 -1.9122003813801041E+000                  7.9099304556612422E+000                  5.0091226774176691E+000                  2.0972304045961337E+001                  0.0000000000000000E+000                  9.8058450947487763E-001                  1.9415490525122370E-002 
                                    3151                  3.5578633546170618E-001                 -1.9125414476172553E+000                  7.9100970910876125E+000                  5.0104279413369666E+000                  2.0974184698427479E+001                  0.0000000000000000E+000                  9.8058440177039230E-001                  1.9415598229607700E-002 
                                    3152                  3.5552737497061210E-001                 -1.9128234907476362E+000                  7.9102474132007821E+000                  5.0116073188217296E+000                  2.0975884172481322E+001                  0.0000000000000000E+000                  9.8058430337675584E-001                  1.9415696623244161E-002 
                                    3153                  3.5526841447951790E-001                 -1.9131053173295640E+000                  7.9103971415019823E+000                  5.0127841694190725E+000                  2.0977580179545960E+001                  0.0000000000000000E+000                  9.8058420371947663E-001                  1.9415796280523367E-002 
                                    3154                  3.5500945398842382E-001                 -1.9133869287479146E+000                  7.9105287079868534E+000                  5.0138203833679933E+000                  2.0979073636575738E+001                  0.0000000000000000E+000                  9.8058411433877934E-001                  1.9415885661220655E-002 
                                    3155                  3.5481152255319631E-001                 -1.9136020287454663E+000                  7.9106423545289593E+000                  5.0147165007357275E+000                  2.0980365301026040E+001                  0.0000000000000000E+000                  9.8058403732095578E-001                  1.9415962679044219E-002 
                                    3156                  3.5461359111796897E-001                 -1.9138170044602811E+000                  7.9108122996582848E+000                  5.0160574212451650E+000                  2.0982298363847768E+001                  0.0000000000000000E+000                  9.8058392187508991E-001                  1.9416078124910086E-002 
                                    3157                  3.5421772824751430E-001                 -1.9142465855869184E+000                  7.9110529781051033E+000                  5.0179627588387188E+000                  2.0985045401994928E+001                  0.0000000000000000E+000                  9.8058375676703524E-001                  1.9416243232964758E-002 
                                    3158                  3.5376760755434100E-001                 -1.9147344511778848E+000                  7.9113073501998841E+000                  5.0199833012619717E+000                  2.0987959006242292E+001                  0.0000000000000000E+000                  9.8058357791463724E-001                  1.9416422085362761E-002 
                                    3159                  3.5331748686116771E-001                 -1.9152216904704349E+000                  7.9114968437362778E+000                  5.0214945292888817E+000                  2.0990138430070768E+001                  0.0000000000000000E+000                  9.8058344169716283E-001                  1.9416558302837172E-002 
                                    3160                  3.5309242651458067E-001                 -1.9154650773559789E+000                  7.9116227332416180E+000                  5.0224992753712225E+000                  2.0991587646295017E+001                  0.0000000000000000E+000                  9.8058335018536791E-001                  1.9416649814632092E-002 
                                    3161                  3.5286736616799358E-001                 -1.9157083102779562E+000                  7.9118109112796802E+000                  5.0240023129467639E+000                  2.0993755906921628E+001                  0.0000000000000000E+000                  9.8058321141583704E-001                  1.9416788584162958E-002 
                                    3162                  3.5241724547482073E-001                 -1.9161943178358218E+000                  7.9120141716534951E+000                  5.0256333241028175E+000                  2.0996108936859059E+001                  0.0000000000000000E+000                  9.8058305835999271E-001                  1.9416941640007290E-002 
                                    3163                  3.5213317822880541E-001                 -1.9165007207788070E+000                  7.9121707780805286E+000                  5.0268917413016903E+000                  2.0997924714151036E+001                  0.0000000000000000E+000                  9.8058293925025108E-001                  1.9417060749748916E-002 
                                    3164                  3.5184911098279031E-001                 -1.9168068842441823E+000                  7.9124046619001271E+000                  5.0287729781779795E+000                  2.1000639666735225E+001                  0.0000000000000000E+000                  9.8058275889260926E-001                  1.9417241107390737E-002 
                                    3165                  3.5128097649076018E-001                 -1.9174184998387218E+000                  7.9126274543766453E+000                  5.0305761702184437E+000                  2.1003242129285841E+001                  0.0000000000000000E+000                  9.8058258284222510E-001                  1.9417417157774897E-002 
                                    3166                  3.5103049792156871E-001                 -1.9176878495309961E+000                  7.9127632677090780E+000                  5.0316760821390538E+000                  2.1004829869017978E+001                  0.0000000000000000E+000                  9.8058247455720271E-001                  1.9417525442797290E-002 
                                    3167                  3.5078001935237724E-001                 -1.9179570181022443E+000                  7.9128878161625673E+000                  5.0326867070457002E+000                  2.1006288845311669E+001                  0.0000000000000000E+000                  9.8058237432675499E-001                  1.9417625673245009E-002 
                                    3168                  3.5056936498774560E-001                 -1.9181832515081445E+000                  7.9130012476014766E+000                  5.0336083742396847E+000                  2.1007619519734561E+001                  0.0000000000000000E+000                  9.8058228214200704E-001                  1.9417717857992955E-002 
                                    3169                  3.5035871062311397E-001                 -1.9184093582838138E+000                  7.9131708468289315E+000                  5.0349874512092212E+000                  2.1009610858900281E+001                  0.0000000000000000E+000                  9.8058214273238042E-001                  1.9417857267619576E-002 
                                    3170                  3.4993740189385203E-001                 -1.9188611947498864E+000                  7.9133955705958376E+000                  5.0368216517451296E+000                  2.1012259654228515E+001                  0.0000000000000000E+000                  9.8058195489056899E-001                  1.9418045109431015E-002 
                                    3171                  3.4951609316459009E-001                 -1.9193125326872045E+000                  7.9136188822410585E+000                  5.0386498164029216E+000                  2.1014900152727748E+001                  0.0000000000000000E+000                  9.8058176481328430E-001                  1.9418235186715704E-002 
                                    3172                  3.4909478443532821E-001                 -1.9197633773673048E+000                  7.9137810504652641E+000                  5.0399825007336618E+000                  2.1016825197948567E+001                  0.0000000000000000E+000                  9.8058162438580199E-001                  1.9418375614198014E-002 
                                    3173                  3.4890036593400409E-001                 -1.9199712606799748E+000                  7.9138831574212158E+000                  5.0408220956891547E+000                  2.1018038142587034E+001                  0.0000000000000000E+000                  9.8058153503122614E-001                  1.9418464968773863E-002 
                                    3174                  3.4870594743268002E-001                 -1.9201790405779542E+000                  7.9140358656985761E+000                  5.0420786526406136E+000                  2.1019853686960403E+001                  0.0000000000000000E+000                  9.8058139987297799E-001                  1.9418600127022012E-002 
                                    3175                  3.4831711043003333E-001                 -1.9205942922627275E+000                  7.9142383132408689E+000                  5.0437502843928490E+000                  2.1022269182844543E+001                  0.0000000000000000E+000                  9.8058121726606062E-001                  1.9418782733939377E-002 
                                    3176                  3.4792827342738664E-001                 -1.9210091363603699E+000                  7.9144395938604823E+000                  5.0454169175487094E+000                  2.1024677804217681E+001                  0.0000000000000000E+000                  9.8058103177890654E-001                  1.9418968221093458E-002 
                                    3177                  3.4753943642474006E-001                 -1.9214235768798855E+000                  7.9145870420118403E+000                  5.0466420997176211E+000                  2.1026448602400485E+001                  0.0000000000000000E+000                  9.8058089259880787E-001                  1.9419107401192126E-002 
                                    3178                  3.4735532512684786E-001                 -1.9216196715537894E+000                  7.9146815399765558E+000                  5.0474277773189442E+000                  2.1027584306623261E+001                  0.0000000000000000E+000                  9.8058080318038821E-001                  1.9419196819611795E-002 
                                    3179                  3.4717121382895577E-001                 -1.9218156770595234E+000                  7.9148228932057902E+000                  5.0486038153795043E+000                  2.1029284475955109E+001                  0.0000000000000000E+000                  9.8058066863223003E-001                  1.9419331367769965E-002 
                                    3180                  3.4680299123316677E-001                 -1.9222074223238621E+000                  7.9150200793362027E+000                  5.0502495609830298E+000                  2.1031663924453657E+001                  0.0000000000000000E+000                  9.8058047823279815E-001                  1.9419521767201853E-002 
                                    3181                  3.4639653838002904E-001                 -1.9226394318807647E+000                  7.9152257601303670E+000                  5.0519714547441232E+000                  2.1034153817620673E+001                  0.0000000000000000E+000                  9.8058027504682810E-001                  1.9419724953171902E-002 
                                    3182                  3.4599008552689120E-001                 -1.9230710173889960E+000                  7.9153849147606614E+000                  5.0533085818264247E+000                  2.1036087531278806E+001                  0.0000000000000000E+000                  9.8058011423396574E-001                  1.9419885766034262E-002 
                                    3183                  3.4576376713097773E-001                 -1.9233111477595939E+000                  7.9154983771607643E+000                  5.0542627825449893E+000                  2.1037467645050320E+001                  0.0000000000000000E+000                  9.8057999854671352E-001                  1.9420001453286484E-002 
                                    3184                  3.4553744873506409E-001                 -1.9235511487796411E+000                  7.9156679939597003E+000                  5.0556904378817915E+000                  2.1039532829841161E+001                  0.0000000000000000E+000                  9.8057982347540285E-001                  1.9420176524597155E-002 
                                    3185                  3.4508481194323454E-001                 -1.9240307659320401E+000                  7.9158926653563286E+000                  5.0575891444320469E+000                  2.1042279714959623E+001                  0.0000000000000000E+000                  9.8057958726372885E-001                  1.9420412736271153E-002 
                                    3186                  3.4463217515140498E-001                 -1.9245098746671034E+000                  7.9161158503874578E+000                  5.0594814458249742E+000                  2.1045017784252369E+001                  0.0000000000000000E+000                  9.8057934803595059E-001                  1.9420651964049407E-002 
                                    3187                  3.4417953835957549E-001                 -1.9249884809113500E+000                  7.9162831980028594E+000                  5.0609060406924549E+000                  2.1047079330893030E+001                  0.0000000000000000E+000                  9.8057916553463076E-001                  1.9420834465369241E-002 
                                    3188                  3.4394891762786739E-001                 -1.9252321417903282E+000                  7.9163957809327821E+000                  5.0618652959978174E+000                  2.1048467671115027E+001                  0.0000000000000000E+000                  9.8057904092998871E-001                  1.9420959070011290E-002 
                                    3189                  3.4371829689615929E-001                 -1.9254756745228410E+000                  7.9165640769651615E+000                  5.0633005034552863E+000                  2.1050545151159127E+001                  0.0000000000000000E+000                  9.8057885184762794E-001                  1.9421148152372059E-002 
