                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                    2766                  4.3451666694835833E-001                 -1.6772835852106092E+000                  7.6830880008604350E+000                  3.1187058809765951E+000                  1.8606091036118027E+001                  0.0000000000000000E+000                  9.8060253584967438E-001                  1.9397464150325616E-002 
                                    2767                  4.3445804074324806E-001                 -1.6782657212497967E+000                  7.6832924541688064E+000                  3.1287719487331720E+000                  1.8616581594851404E+001                  0.0000000000000000E+000                  9.8060252700404915E-001                  1.9397472995950849E-002 
                                    2768                  4.3441844330639462E-001                 -1.6789175481541474E+000                  7.6834454989802561E+000                  3.1361660899975994E+000                  1.8624294502927441E+001                  0.0000000000000000E+000                  9.8060252051671204E-001                  1.9397479483287960E-002 
                                    2769                  4.3438473048862947E-001                 -1.6794654033057068E+000                  7.6835917823382518E+000                  3.1431250628064751E+000                  1.8631558961205517E+001                  0.0000000000000000E+000                  9.8060251444678381E-001                  1.9397485553216187E-002 
                                    2770                  4.3434854283106294E-001                 -1.6800463889814463E+000                  7.6837682391294617E+000                  3.1513828744719157E+000                  1.8640186282375694E+001                  0.0000000000000000E+000                  9.8060250729527643E-001                  1.9397492704723573E-002 
                                    2771                  4.3430062718265011E-001                 -1.6808046752885910E+000                  7.6839420230602720E+000                  3.1593790632902614E+000                  1.8648547500740428E+001                  0.0000000000000000E+000                  9.8060250015617056E-001                  1.9397499843829435E-002 
                                    2772                  4.3426599317451708E-001                 -1.6813451941607911E+000                  7.6840539829193499E+000                  3.1644595367514539E+000                  1.8653863640842939E+001                  0.0000000000000000E+000                  9.8060249573281655E-001                  1.9397504267183452E-002 
                                    2773                  4.3424756936709630E-001                 -1.6816301945678791E+000                  7.6841606397081339E+000                  3.1692464316639737E+000                  1.8658875308756002E+001                  0.0000000000000000E+000                  9.8060249188065862E-001                  1.9397508119341378E-002 
                                    2774                  4.3421550644254009E-001                 -1.6821220613515848E+000                  7.6843055937169709E+000                  3.1756759329866369E+000                  1.8665610793186215E+001                  0.0000000000000000E+000                  9.8060248669637173E-001                  1.9397513303628267E-002 
                                    2775                  4.3417909879921845E-001                 -1.6826743595435787E+000                  7.6844748055366008E+000                  3.1830715232786222E+000                  1.8673364232419559E+001                  0.0000000000000000E+000                  9.8060248058984267E-001                  1.9397519410157327E-002 
                                    2776                  4.3413576160444306E-001                 -1.6833233646501389E+000                  7.6846650672386705E+000                  3.1912508625917977E+000                  1.8681947055590573E+001                  0.0000000000000000E+000                  9.8060247299410963E-001                  1.9397527005890369E-002 
                                    2777                  4.3408967458766495E-001                 -1.6840037903142873E+000                  7.6848180826741981E+000                  3.1977292869298379E+000                  1.8688751175610271E+001                  0.0000000000000000E+000                  9.8060246675125151E-001                  1.9397533248748489E-002 
                                    2778                  4.3406404624659400E-001                 -1.6843779235386542E+000                  7.6849240803888943E+000                  3.2021636052821751E+000                  1.8693411775294145E+001                  0.0000000000000000E+000                  9.8060246288367803E-001                  1.9397537116321972E-002 
                                    2779                  4.3404006779872462E-001                 -1.6847252795198926E+000                  7.6850836381324568E+000                  3.2087570819844631E+000                  1.8700346990583888E+001                  0.0000000000000000E+000                  9.8060245617340303E-001                  1.9397543826596975E-002 
                                    2780                  4.3398947107386465E-001                 -1.6854498659683039E+000                  7.6852724600735485E+000                  3.2164462066393980E+000                  1.8708442624459444E+001                  0.0000000000000000E+000                  9.8060244815696718E-001                  1.9397551843032823E-002 
                                    2781                  4.3395207349462167E-001                 -1.6859783135701392E+000                  7.6854362363660131E+000                  3.2230129770605100E+000                  1.8715363332627525E+001                  0.0000000000000000E+000                  9.8060244120674989E-001                  1.9397558793250114E-002 
                                    2782                  4.3391330100437886E-001                 -1.6865199657592220E+000                  7.6856135006903052E+000                  3.2300182142407716E+000                  1.8722752653109062E+001                  0.0000000000000000E+000                  9.8060243506590206E-001                  1.9397564934097944E-002 
                                    2783                  4.3386979882028759E-001                 -1.6871203310834628E+000                  7.6857661128800485E+000                  3.2359689708619861E+000                  1.8729034679183908E+001                  0.0000000000000000E+000                  9.8060242944995102E-001                  1.9397570550048981E-002 
                                    2784                  4.3384263057889261E-001                 -1.6874914154652689E+000                  7.6859197533608006E+000                  3.2418820190591693E+000                  1.8735281397644275E+001                  0.0000000000000000E+000                  9.8060242393397079E-001                  1.9397576066029210E-002 
                                    2785                  4.3379874341971530E-001                 -1.6880847258877996E+000                  7.6861376024947843E+000                  3.2501424542662125E+000                  1.8744015154655305E+001                  0.0000000000000000E+000                  9.8060241491921252E-001                  1.9397585080787483E-002 
                                    2786                  4.3374209708643824E-001                 -1.6888396059820052E+000                  7.6863746865003559E+000                  3.2589742616943376E+000                  1.8753362488992103E+001                  0.0000000000000000E+000                  9.8060240487188921E-001                  1.9397595128110789E-002 
                                    2787                  4.3368963048260800E-001                 -1.6895281354196179E+000                  7.6865830827839590E+000                  3.2666045858840187E+000                  1.8761446390810029E+001                  0.0000000000000000E+000                  9.8060239607778144E-001                  1.9397603922218565E-002 
                                    2788                  4.3364641702982093E-001                 -1.6900877648957222E+000                  7.6867391021132665E+000                  3.2722384381961311E+000                  1.8767420137475231E+001                  0.0000000000000000E+000                  9.8060238976171177E-001                  1.9397610238288232E-002 
                                    2789                  4.3361813511051367E-001                 -1.6904504588207099E+000                  7.6869306451826560E+000                  3.2790598691752226E+000                  1.8774659067572646E+001                  0.0000000000000000E+000                  9.8060238252860066E-001                  1.9397617471399342E-002 
                                    2790                  4.3355873895522884E-001                 -1.6912031920192099E+000                  7.6872039446670835E+000                  3.2886304153249180E+000                  1.8784826141958288E+001                  0.0000000000000000E+000                  9.8060237256406224E-001                  1.9397627435937759E-002 
                                    2791                  4.3349334818797086E-001                 -1.6920182344201375E+000                  7.6874353429021172E+000                  3.2965898719552107E+000                  1.8793291368106146E+001                  0.0000000000000000E+000                  9.8060236420363323E-001                  1.9397635796366774E-002 
                                    2792                  4.3345336577603150E-001                 -1.6925097457098444E+000                  7.6876089037434410E+000                  3.3024715539617127E+000                  1.8799552614945895E+001                  0.0000000000000000E+000                  9.8060235688775776E-001                  1.9397643112242235E-002 
                                    2793                  4.3341442829645621E-001                 -1.6929835496305046E+000                  7.6877943386141130E+000                  3.3086758364985331E+000                  1.8806162657276278E+001                  0.0000000000000000E+000                  9.8060234955823800E-001                  1.9397650441762004E-002 
                                    2794                  4.3336916622627286E-001                 -1.6935284145985290E+000                  7.6880355072588271E+000                  3.3166246470843097E+000                  1.8814639485763319E+001                  0.0000000000000000E+000                  9.8060234022399206E-001                  1.9397659776007936E-002 
                                    2795                  4.3330509537358464E-001                 -1.6942891336593091E+000                  7.6882758924625172E+000                  3.3244231306242114E+000                  1.8822964816846433E+001                  0.0000000000000000E+000                  9.8060233072073966E-001                  1.9397669279260343E-002 
                                    2796                  4.3326043826424465E-001                 -1.6948122302691924E+000                  7.6885304831175318E+000                  3.3325405379784510E+000                  1.8831640336651020E+001                  0.0000000000000000E+000                  9.8060232109454382E-001                  1.9397678905456184E-002 
                                    2797                  4.3319009781739010E-001                 -1.6956246527985959E+000                  7.6887779840863120E+000                  3.3403091923846637E+000                  1.8839952145138042E+001                  0.0000000000000000E+000                  9.8060231186990954E-001                  1.9397688130090462E-002 
                                    2798                  4.3314890548377921E-001                 -1.6960940577843087E+000                  7.6889530757209377E+000                  3.3457279138414946E+000                  1.8845755191739581E+001                  0.0000000000000000E+000                  9.8060230529638559E-001                  1.9397694703614410E-002 
                                    2799                  4.3311128791876996E-001                 -1.6965187207585808E+000                  7.6891790425936959E+000                  3.3526288258461880E+000                  1.8853152150996671E+001                  0.0000000000000000E+000                  9.8060229692009082E-001                  1.9397703079909179E-002 
                                    2800                  4.3304729956074950E-001                 -1.6972324954473359E+000                  7.6894128556771486E+000                  3.3596723219909825E+000                  1.8860709348500261E+001                  0.0000000000000000E+000                  9.8060228767857005E-001                  1.9397712321429950E-002 
                                    2801                  4.3300635471112148E-001                 -1.6976836898250867E+000                  7.6896670688491673E+000                  3.3672088131309512E+000                  1.8868804291154230E+001                  0.0000000000000000E+000                  9.8060227822433321E-001                  1.9397721775666787E-002 
                                    2802                  4.3293331943871310E-001                 -1.6984780702876217E+000                  7.6899404113113512E+000                  3.3751904335726852E+000                  1.8877386888402725E+001                  0.0000000000000000E+000                  9.8060226661663441E-001                  1.9397733383365590E-002 
                                    2803                  4.3288404262841701E-001                 -1.6990066879492844E+000                  7.6902091256243743E+000                  3.3829050551809652E+000                  1.8885692241373867E+001                  0.0000000000000000E+000                  9.8060225789036304E-001                  1.9397742109636962E-002 
                                    2804                  4.3281320721361566E-001                 -1.6997564998017154E+000                  7.6905137888938278E+000                  3.3915094547269917E+000                  1.8894966742124396E+001                  0.0000000000000000E+000                  9.8060224579051691E-001                  1.9397754209483087E-002 
                                    2805                  4.3274809142857640E-001                 -1.7004355895599250E+000                  7.6907310219442735E+000                  3.3975553964357776E+000                  1.8901490693277278E+001                  0.0000000000000000E+000                  9.8060223659535062E-001                  1.9397763404649382E-002 
                                    2806                  4.3271641347910084E-001                 -1.7007625245196387E+000                  7.6909009803647095E+000                  3.4022303039256148E+000                  1.8906539474870677E+001                  0.0000000000000000E+000                  9.8060222967677080E-001                  1.9397770323229202E-002 
                                    2807                  4.3267240257794082E-001                 -1.7012130878250755E+000                  7.6911783250759340E+000                  3.4097611333086748E+000                  1.8914680356491825E+001                  0.0000000000000000E+000                  9.8060221906499101E-001                  1.9397780935008990E-002 
                                    2808                  4.3259300146759982E-001                 -1.7020154497498294E+000                  7.6914486761281058E+000                  3.4170001736972404E+000                  1.8922514547934643E+001                  0.0000000000000000E+000                  9.8060220888497585E-001                  1.9397791115024154E-002 
                                    2809                  4.3255230410195172E-001                 -1.7024215976121617E+000                  7.6916701598735120E+000                  3.4228465418674561E+000                  1.8928848293014763E+001                  0.0000000000000000E+000                  9.8060220052884861E-001                  1.9397799471151389E-002 
                                    2810                  4.3249466783276558E-001                 -1.7029910148057397E+000                  7.6920197942713191E+000                  3.4319323740172170E+000                  1.8938703416418463E+001                  0.0000000000000000E+000                  9.8060218805445831E-001                  1.9397811945541688E-002 
                                    2811                  4.3239721414097088E-001                 -1.7039388275162395E+000                  7.6923347685602614E+000                  3.4399876315045876E+000                  1.8947452358269132E+001                  0.0000000000000000E+000                  9.8060217703539554E-001                  1.9397822964604461E-002 
                                    2812                  4.3235519686076263E-001                 -1.7043418449122145E+000                  7.6925442630331773E+000                  3.4452675932270007E+000                  1.8953193428930309E+001                  0.0000000000000000E+000                  9.8060216951752421E-001                  1.9397830482475786E-002 
                                    2813                  4.3230449014302685E-001                 -1.7048238024704443E+000                  7.6927842423359003E+000                  3.4512473534636574E+000                  1.8959701377514516E+001                  0.0000000000000000E+000                  9.8060215887660074E-001                  1.9397841123399262E-002 
                                    2814                  4.3224905373144756E-001                 -1.7053453138813282E+000                  7.6930485284508565E+000                  3.4577496949136131E+000                  1.8966785319092239E+001                  0.0000000000000000E+000                  9.8060214799357703E-001                  1.9397852006422966E-002 
                                    2815                  4.3218767770434041E-001                 -1.7059162713958658E+000                  7.6932759162809612E+000                  3.4632788532518668E+000                  1.8972814911430284E+001                  1.3084929634894767E-046                  9.8060213863261558E-001                  1.9397861367384417E-002 
                                    2816                  4.3214863023189803E-001                 -1.7062760746607517E+000                  7.6934874349393301E+000                  3.4683641431641350E+000                  1.8978365452266942E+001                  0.0000000000000000E+000                  9.8060213123917439E-001                  1.9397868760825610E-002 
                                    2817                  4.3209429374911995E-001                 -1.7067723954777205E+000                  7.6937560148675415E+000                  3.4747474349901140E+000                  1.8985339382696523E+001                  0.0000000000000000E+000                  9.8060212164677396E-001                  1.9397878353226039E-002 
                                    2818                  4.3203012218378550E-001                 -1.7073521502673992E+000                  7.6941060886142862E+000                  3.4829307971452219E+000                  1.8994305442971363E+001                  0.0000000000000000E+000                  9.8060210736449871E-001                  1.9397892635501290E-002 
                                    2819                  4.3193991397025472E-001                 -1.7081557489108539E+000                  7.6943988567291575E+000                  3.4896406654720837E+000                  1.9001709569352890E+001                  0.0000000000000000E+000                  9.8060209652929597E-001                  1.9397903470704025E-002 
                                    2820                  4.3190114243714894E-001                 -1.7084971887816209E+000                  7.6946348595596339E+000                  3.4950213903890668E+000                  1.9007604936511250E+001                  0.0000000000000000E+000                  9.8060208800457471E-001                  1.9397911995425288E-002 
                                    2821                  4.3183595077926606E-001                 -1.7090660126044288E+000                  7.6949979052484663E+000                  3.5031864252748375E+000                  1.9016561588996794E+001                  0.0000000000000000E+000                  9.8060207471656713E-001                  1.9397925283432871E-002 
                                    2822                  4.3174128416967950E-001                 -1.7098805147545881E+000                  7.6953995796738859E+000                  3.5120730963544466E+000                  1.9026324362999823E+001                  0.0000000000000000E+000                  9.8060205953269730E-001                  1.9397940467302699E-002 
                                    2823                  4.3165920014451215E-001                 -1.7105760715998009E+000                  7.6957120403706920E+000                  3.5188799004827711E+000                  1.9033812691594814E+001                  0.0000000000000000E+000                  9.8060204792555372E-001                  1.9397952074446279E-002 
                                    2824                  4.3160384998310325E-001                 -1.7110396519397992E+000                  7.6959829766452650E+000                  3.5247049897806524E+000                  1.9040228472564532E+001                  0.0000000000000000E+000                  9.8060203654737954E-001                  1.9397963452620459E-002 
                                    2825                  4.3154004538175622E-001                 -1.7115687326937066E+000                  7.6962161349586413E+000                  3.5296669106443574E+000                  1.9045698819152541E+001                  0.0000000000000000E+000                  9.8060202731042678E-001                  1.9397972689573217E-002 
                                    2826                  4.3150133989894557E-001                 -1.7118869704211761E+000                  7.6965040257351411E+000                  3.5357198361709203E+000                  1.9052379016063401E+001                  0.0000000000000000E+000                  9.8060201715959394E-001                  1.9397982840406058E-002 
                                    2827                  4.3141345995888103E-001                 -1.7126020685663050E+000                  7.6968932076178884E+000                  3.5437953423423223E+000                  1.9061302754113154E+001                  1.2177524125421584E-044                  9.8060200248517615E-001                  1.9397997514823850E-002 
                                    2828                  4.3133026959096193E-001                 -1.7132697166615840E+000                  7.6971705727953745E+000                  3.5494763320445379E+000                  1.9067588359538895E+001                  0.0000000000000000E+000                  9.8060199166649087E-001                  1.9398008333509131E-002 
                                    2829                  4.3129156410815317E-001                 -1.7135773470896263E+000                  7.6974386395876202E+000                  3.5548997590264562E+000                  1.9073595577373808E+001                  1.3641725635312012E-044                  9.8060198180174052E-001                  1.9398018198259481E-002 
                                    2830                  4.3121243583442204E-001                 -1.7142004516270026E+000                  7.6977452194533900E+000                  3.5610381791705232E+000                  1.9080401917818456E+001                  0.0000000000000000E+000                  9.8060197037153762E-001                  1.9398029628462377E-002 
                                    2831                  4.3115682147175433E-001                 -1.7146338254324833E+000                  7.6980625613778653E+000                  3.5673098754590731E+000                  1.9087364498287219E+001                  0.0000000000000000E+000                  9.8060195809567163E-001                  1.9398041904328367E-002 
                                    2832                  4.3107293757556714E-001                 -1.7152805248975991E+000                  7.6983820121556441E+000                  3.5735515477277877E+000                  1.9094301821848781E+001                  0.0000000000000000E+000                  9.8060194659460886E-001                  1.9398053405391136E-002 
                                    2833                  4.3101639850853557E-001                 -1.7157117936833639E+000                  7.6986392057229116E+000                  3.5785197629615064E+000                  1.9099829841453406E+001                  0.0000000000000000E+000                  9.8060193608196156E-001                  1.9398063918038444E-002 
                                    2834                  4.3095985944150322E-001                 -1.7161394236799692E+000                  7.6989624255938534E+000                  3.5846929525191324E+000                  1.9106706189335462E+001                  0.0000000000000000E+000                  9.8060192337697627E-001                  1.9398076623023730E-002 
                                    2835                  4.3087425823721653E-001                 -1.7167800849190047E+000                  7.6993552504006129E+000                  3.5920999201664490E+000                  1.9114967686370498E+001                  0.0000000000000000E+000                  9.8060190822859072E-001                  1.9398091771409276E-002 
                                    2836                  4.3078707182544113E-001                 -1.7174244291068264E+000                  7.6996961711382266E+000                  3.5984452622754417E+000                  1.9122054567946439E+001                  0.0000000000000000E+000                  9.8060189515513563E-001                  1.9398104844864372E-002 
                                    2837                  4.3072425797877839E-001                 -1.7178836638148758E+000                  7.6999673436366525E+000                  3.6034357548633351E+000                  1.9127634618940565E+001                  0.0000000000000000E+000                  9.8060188426221406E-001                  1.9398115737785937E-002 
                                    2838                  4.3066771891175287E-001                 -1.7182935291094807E+000                  7.7003322984695952E+000                  3.6100713839279974E+000                  1.9135063065752565E+001                  1.6313533145544417E-044                  9.8060187173038138E-001                  1.9398128269618620E-002 
                                    2839                  4.3056355756980924E-001                 -1.7190401460377678E+000                  7.7006937488022116E+000                  3.6165700842296218E+000                  1.9142347373535394E+001                  0.0000000000000000E+000                  9.8060185671438149E-001                  1.9398143285618508E-002 
                                    2840                  4.3050850463479912E-001                 -1.7194304282352655E+000                  7.7010748992610187E+000                  3.6233248033675882E+000                  1.9149929393100791E+001                  0.0000000000000000E+000                  9.8060184297996011E-001                  1.9398157020039886E-002 
                                    2841                  4.3039555860137269E-001                 -1.7202219937961334E+000                  7.7015040614961867E+000                  3.6308377301991830E+000                  1.9158374227275409E+001                  0.0000000000000000E+000                  9.8060182571892951E-001                  1.9398174281070490E-002 
                                    2842                  4.3031923746591622E-001                 -1.7207501077260183E+000                  7.7018310126658731E+000                  3.6364871051790431E+000                  1.9164733088014099E+001                  0.0000000000000000E+000                  9.8060181341195063E-001                  1.9398186588049371E-002 
                                    2843                  4.3025127169492061E-001                 -1.7212159239617937E+000                  7.7022337878304183E+000                  3.6433585301786637E+000                  1.9172477788527758E+001                  0.0000000000000000E+000                  9.8060179862691443E-001                  1.9398201373085566E-002 
                                    2844                  4.3014136397584180E-001                 -1.7219604783169524E+000                  7.7026940584008834E+000                  3.6511091471811166E+000                  1.9181226377658081E+001                  1.1041435023502559E-045                  9.8060178063012138E-001                  1.9398219369878622E-002 
                                    2845                  4.3004783673412050E-001                 -1.7225858103746257E+000                  7.7030646742639766E+000                  3.6572687485563775E+000                  1.9188189221999654E+001                  0.0000000000000000E+000                  9.8060176622782091E-001                  1.9398233772179085E-002 
                                    2846                  4.2997741058899686E-001                 -1.7230518083481154E+000                  7.7035029018922643E+000                  3.6644522243944153E+000                  1.9196321379286196E+001                  0.0000000000000000E+000                  9.8060174857228100E-001                  1.9398251427719004E-002 
                                    2847                  4.2985379470576734E-001                 -1.7238598832984278E+000                  7.7040757780126974E+000                  3.6737050412071661E+000                  1.9206814152752482E+001                  0.0000000000000000E+000                  9.8060172744808372E-001                  1.9398272551916285E-002 
                                    2848                  4.2972343639466748E-001                 -1.7246988288259832E+000                  7.7047051481399009E+000                  3.6836865664314389E+000                  1.9218156787657705E+001                  0.0000000000000000E+000                  9.8060170347441589E-001                  1.9398296525584113E-002 
                                    2849                  4.2957434177073689E-001                 -1.7256423443001028E+000                  7.7051840166338215E+000                  3.6911700615111491E+000                  1.9226676187048163E+001                  0.0000000000000000E+000                  9.8060168425807448E-001                  1.9398315741925520E-002 
                                    2850                  4.2951047249901209E-001                 -1.7260414703792497E+000                  7.7054822645210095E+000                  3.6957724131914413E+000                  1.9231922883622154E+001                  0.0000000000000000E+000                  9.8060167293869893E-001                  1.9398327061301068E-002 
                                    2851                  4.2944156266170830E-001                 -1.7264687740651994E+000                  7.7058922666540530E+000                  3.7020320493927619E+000                  1.9239067600887694E+001                  0.0000000000000000E+000                  9.8060165650510922E-001                  1.9398343494890780E-002 
                                    2852                  4.2932775199682843E-001                 -1.7271671141012241E+000                  7.7064554305875781E+000                  3.7105164364202112E+000                  1.9248767218333693E+001                  0.0000000000000000E+000                  9.8060163474519535E-001                  1.9398365254804650E-002 
                                    2853                  4.2919019761516675E-001                 -1.7279992025410269E+000                  7.7069004282299574E+000                  3.7171380042092301E+000                  1.9256349300691472E+001                  0.0000000000000000E+000                  9.8060161792476797E-001                  1.9398382075232035E-002 
                                    2854                  4.2912878230299994E-001                 -1.7283666116191425E+000                  7.7071911249514446E+000                  3.7214151182296051E+000                  1.9261253114724560E+001                  6.5382312418324086E-047                  9.8060160562612253E-001                  1.9398394373877470E-002 
                                    2855                  4.2906007143539499E-001                 -1.7287747287262656E+000                  7.7076762336384910E+000                  3.7284713824499316E+000                  1.9269354021501368E+001                  0.0000000000000000E+000                  9.8060158826767452E-001                  1.9398411732325482E-002 
                                    2856                  4.2891135817006443E-001                 -1.7296476475370801E+000                  7.7081835997986659E+000                  3.7357721093583338E+000                  1.9277748131703820E+001                  0.0000000000000000E+000                  9.8060156772389706E-001                  1.9398432276102939E-002 
                                    2857                  4.2883221797434473E-001                 -1.7301065482593081E+000                  7.7086004143343176E+000                  3.7416895453649679E+000                  1.9284562500625125E+001                  0.0000000000000000E+000                  9.8060154994965643E-001                  1.9398450050343574E-002 
                                    2858                  4.2872387897605413E-001                 -1.7307285767004137E+000                  7.7090432311430188E+000                  3.7479119841516071E+000                  1.9291737721397535E+001                  0.0000000000000000E+000                  9.8060153339326284E-001                  1.9398466606737164E-002 
                                    2859                  4.2863270111386409E-001                 -1.7312466636689789E+000                  7.7094607426855069E+000                  3.7537137112816339E+000                  1.9298437120880138E+001                  0.0000000000000000E+000                  9.8060151760629088E-001                  1.9398482393709116E-002 
                                    2860                  4.2853545467600856E-001                 -1.7317939104454672E+000                  7.7099178335294667E+000                  3.7599965017888684E+000                  1.9305702106185716E+001                  0.0000000000000000E+000                  9.8060149925007967E-001                  1.9398500749920333E-002 
                                    2861                  4.2842605450600552E-001                 -1.7324031377586822E+000                  7.7103597390511478E+000                  3.7660071262593733E+000                  1.9312662043875321E+001                  0.0000000000000000E+000                  9.8060148154297233E-001                  1.9398518457027669E-002 
                                    2862                  4.2833529116399971E-001                 -1.7329035475316974E+000                  7.7107195531104118E+000                  3.7708541690700779E+000                  1.9318281669894873E+001                  0.0000000000000000E+000                  9.8060146807721948E-001                  1.9398531922780515E-002 
                                    2863                  4.2826279987221394E-001                 -1.7333000076311458E+000                  7.7111522964212016E+000                  3.7766230933735105E+000                  1.9324978742145476E+001                  0.0000000000000000E+000                  9.8060145028860624E-001                  1.9398549711393764E-002 
                                    2864                  4.2813864278325692E-001                 -1.7339725497568790E+000                  7.7116703208965252E+000                  3.7834592356981709E+000                  1.9332925958174556E+001                  0.0000000000000000E+000                  9.8060142891337543E-001                  1.9398571086624572E-002 
                                    2865                  4.2802687155774455E-001                 -1.7345711662251477E+000                  7.7120863522164411E+000                  3.7888923674049932E+000                  1.9339251083019960E+001                  0.0000000000000000E+000                  9.8060141152775815E-001                  1.9398588472241851E-002 
                                    2866                  4.2794875937210514E-001                 -1.7349857614390374E+000                  7.7125072811251645E+000                  3.7943318268457573E+000                  1.9345592025474495E+001                  0.0000000000000000E+000                  9.8060139431450644E-001                  1.9398605685493564E-002 
                                    2867                  4.2783441812138739E-001                 -1.7355872022077130E+000                  7.7128898711139326E+000                  3.7992381337915768E+000                  1.9351317980806943E+001                  0.0000000000000000E+000                  9.8060138035619548E-001                  1.9398619643804516E-002 
                                    2868                  4.2777346707184594E-001                 -1.7359052147226128E+000                  7.7133387622654777E+000                  3.8049303980749709E+000                  1.9357970286342120E+001                  0.0000000000000000E+000                  9.8060136378035379E-001                  1.9398636219646215E-002 
                                    2869                  4.2762841816504427E-001                 -1.7366549127818429E+000                  7.7138013173082625E+000                  3.8107519803108154E+000                  1.9364782052318457E+001                  1.4301823343476328E-044                  9.8060134351462147E-001                  1.9398656485378529E-002 
                                    2870                  4.2756063582267262E-001                 -1.7370018990795066E+000                  7.7142922172781923E+000                  3.8168521381173734E+000                  1.9371930921601518E+001                  0.0000000000000000E+000                  9.8060132159656854E-001                  1.9398678403431457E-002 
                                    2871                  4.2740212329990457E-001                 -1.7378052109162934E+000                  7.7149189766011679E+000                  3.8245628343561102E+000                  1.9380981148673516E+001                  0.0000000000000000E+000                  9.8060129759506265E-001                  1.9398702404937351E-002 
                                    2872                  4.2727080330195316E-001                 -1.7384623110594171E+000                  7.7153155925222769E+000                  3.8293941540625873E+000                  1.9386660033476552E+001                  0.0000000000000000E+000                  9.8060128148127879E-001                  1.9398718518721214E-002 
                                    2873                  4.2721820897954399E-001                 -1.7387233984118744E+000                  7.7156414982967876E+000                  3.8333275358946737E+000                  1.9391288817536971E+001                  0.0000000000000000E+000                  9.8060126780559165E-001                  1.9398732194408352E-002 
                                    2874                  4.2711945368816900E-001                 -1.7392104736604084E+000                  7.7161107739139805E+000                  3.8389480264316229E+000                  1.9397910426986702E+001                  0.0000000000000000E+000                  9.8060124689288508E-001                  1.9398753107114919E-002 
                                    2875                  4.2699980657895181E-001                 -1.7397951627121626E+000                  7.7167036669081970E+000                  3.8459725891697314E+000                  1.9406198923813317E+001                  0.0000000000000000E+000                  9.8060122381241666E-001                  1.9398776187583344E-002 
                                    2876                  4.2684275316730835E-001                 -1.7405538458300216E+000                  7.7172413007527725E+000                  3.8522813682649732E+000                  1.9413654170748668E+001                  0.0000000000000000E+000                  9.8060120238056525E-001                  1.9398797619434749E-002 
                                    2877                  4.2674804359305363E-001                 -1.7410066555176469E+000                  7.7177095206320612E+000                  3.8577150207953910E+000                  1.9420084919841610E+001                  0.0000000000000000E+000                  9.8060118217309100E-001                  1.9398817826908998E-002 
                                    2878                  4.2662295797887367E-001                 -1.7415993948346675E+000                  7.7182886340497081E+000                  3.8643698303162406E+000                  1.9427972414099486E+001                  0.0000000000000000E+000                  9.8060115787054336E-001                  1.9398842129456639E-002 
                                    2879                  4.2647538878928415E-001                 -1.7422911044558809E+000                  7.7187746686826131E+000                  3.8699066894221685E+000                  1.9434544089598496E+001                  0.0000000000000000E+000                  9.8060113811087724E-001                  1.9398861889122765E-002 
                                    2880                  4.2639336353299567E-001                 -1.7426721248693342E+000                  7.7193462671152018E+000                  3.8763389503867707E+000                  1.9442190839210891E+001                  2.0189720221792458E-045                  9.8060111385648707E-001                  1.9398886143512928E-002 
                                    2881                  4.2620472368239831E-001                 -1.7435392334830053E+000                  7.7199874752264064E+000                  3.8834944096540007E+000                  1.9450710068563577E+001                  0.0000000000000000E+000                  9.8060108699748627E-001                  1.9398913002513729E-002 
                                    2882                  4.2608845905793424E-001                 -1.7440674665830542E+000                  7.7205950391849401E+000                  3.8901867511196926E+000                  1.9458692370570304E+001                  0.0000000000000000E+000                  9.8060106090504262E-001                  1.9398939094957379E-002 
                                    2883                  4.2591489116161563E-001                 -1.7448475071739220E+000                  7.7212273320152924E+000                  3.8970865968670449E+000                  1.9466935124785589E+001                  0.0000000000000000E+000                  9.8060103439105761E-001                  1.9398965608942387E-002 
                                    2884                  4.2578558573181080E-001                 -1.7454221486681150E+000                  7.7218253443600382E+000                  3.9035368779987056E+000                  1.9474653974830307E+001                  0.0000000000000000E+000                  9.8060100833345942E-001                  1.9398991666540577E-002 
                                    2885                  4.2562744627718130E-001                 -1.7461176135473457E+000                  7.7223023877137686E+000                  3.9086442583589398E+000                  1.9480773861606821E+001                  0.0000000000000000E+000                  9.8060098739476231E-001                  1.9399012605237687E-002 
                                    2886                  4.2555541924801171E-001                 -1.7464317641114200E+000                  7.7227214684379106E+000                  3.9130883624526169E+000                  1.9486105964782681E+001                  0.0000000000000000E+000                  9.8060096943039365E-001                  1.9399030569606346E-002 
                                    2887                  4.2542479970251201E-001                 -1.7469973855640273E+000                  7.7232932976287394E+000                  3.9191068610046402E+000                  1.9493336078685967E+001                  0.0000000000000000E+000                  9.8060094459235769E-001                  1.9399055407642307E-002 
